session_id,frame_index,qber,photon_count,latency_ms,abort_flag,label
528,19,0.05586,200,10.55106,1,detector_blind
528,20,0.05488,202,10.7462,1,detector_blind
528,21,0.05409,166,10.69792,1,detector_blind
528,22,0.04993,204,10.79156,1,detector_blind
528,23,0.05416,187,10.91155,1,detector_blind
528,24,0.051,192,11.00275,1,detector_blind
528,25,0.05386,219,11.13764,1,detector_blind
528,26,0.05526,204,11.14629,1,detector_blind
528,27,0.05422,216,11.32004,0,detector_blind
528,28,0.05233,193,11.38953,1,detector_blind
528,29,0.0449,223,11.50094,1,detector_blind
528,30,0.05129,194,11.63296,1,detector_blind
528,31,0.04895,195,11.70638,0,detector_blind
528,32,0.04876,202,11.69644,0,detector_blind
528,33,0.05809,191,11.73016,1,detector_blind
528,34,0.05255,192,11.91748,1,detector_blind
528,35,0.05305,182,12.06923,1,detector_blind
528,36,0.04985,193,12.09574,1,detector_blind
528,37,0.0565,181,12.13335,1,detector_blind
528,38,0.0544,192,12.25395,0,detector_blind
528,39,0.05021,208,12.2733,1,detector_blind
528,40,0.05233,208,12.45937,1,detector_blind
528,41,0.04973,223,12.40996,1,detector_blind
528,42,0.04924,238,12.60599,1,detector_blind
528,43,0.05453,204,12.78108,1,detector_blind
528,44,0.0505,205,12.8275,0,detector_blind
528,45,0.0556,174,12.89931,1,detector_blind
528,46,0.04837,201,12.93622,1,detector_blind
528,47,0.04413,218,12.98702,1,detector_blind
528,48,0.05057,201,13.10248,1,detector_blind
528,49,0.05262,197,13.19609,0,detector_blind
529,0,0.06362,1011,5.63813,0,intercept_resend
529,1,0.05991,1028,5.63915,0,intercept_resend
529,2,0.05528,1013,5.83608,0,intercept_resend
529,3,0.05593,998,5.81837,0,intercept_resend
529,4,0.05088,975,6.00874,0,intercept_resend
529,5,0.05369,982,6.12842,0,intercept_resend
529,6,0.04846,982,6.10083,0,intercept_resend
529,7,0.04322,952,6.14885,0,intercept_resend
529,8,0.03946,949,6.24962,0,intercept_resend
529,9,0.03954,923,6.32414,0,intercept_resend
529,10,0.035,894,6.50133,0,intercept_resend
529,11,0.03417,927,6.56846,0,intercept_resend
529,12,0.0288,908,6.63466,0,intercept_resend
529,13,0.02188,898,6.68022,0,intercept_resend
529,14,0.02886,882,6.77668,0,intercept_resend
529,15,0.01675,869,6.76116,0,intercept_resend
529,16,0.02308,873,6.93242,0,intercept_resend
529,17,0.0161,840,7.02559,0,intercept_resend
529,18,0.00835,822,7.15679,0,intercept_resend
529,19,0.00845,809,7.16108,0,intercept_resend
529,20,0.00977,814,7.31747,0,intercept_resend
529,21,0.00074,818,7.3965,0,intercept_resend
529,22,0.0,803,7.46958,0,intercept_resend
529,23,0.0,792,7.49089,0,intercept_resend
529,24,0.0,801,7.5638,0,intercept_resend
529,25,0.0,744,7.73146,0,intercept_resend
529,26,0.0,772,7.8183,0,intercept_resend
529,27,0.0,760,7.79821,0,intercept_resend
529,28,0.0,748,7.98421,0,intercept_resend
529,29,0.0,728,8.03605,0,intercept_resend
529,30,0.0,706,8.07703,0,intercept_resend
529,31,0.0,702,8.13614,0,intercept_resend
529,32,0.0,715,8.3109,0,intercept_resend
529,33,0.0,690,8.34798,0,intercept_resend
529,34,0.0,694,8.44062,0,intercept_resend
529,35,0.0,661,8.62725,0,intercept_resend
529,36,0.0,663,8.5778,0,intercept_resend
529,37,0.0,664,8.60062,0,intercept_resend
529,38,0.0,643,8.81914,0,intercept_resend
529,39,0.0,647,8.91731,0,intercept_resend
529,40,0.0,615,9.02049,0,intercept_resend
529,41,0.0,583,9.06381,0,intercept_resend
529,42,0.0,623,9.08045,0,intercept_resend
529,43,0.0,588,9.25624,0,intercept_resend
529,44,0.0,604,9.2632,0,intercept_resend
529,45,0.0,575,9.33314,0,intercept_resend
529,46,0.0,569,9.43679,0,intercept_resend
529,47,0.0,559,9.58023,0,intercept_resend
529,48,0.0,551,9.65981,0,intercept_resend
529,49,0.0,512,9.69183,0,intercept_resend
530,0,0.01138,999,6.04514,0,normal
530,1,0.01503,1013,6.15351,0,normal
530,2,0.0187,1005,6.17115,0,normal
530,3,0.01722,1012,6.21541,0,normal
530,4,0.01873,1034,6.41633,0,normal
530,5,0.01415,1017,6.46103,0,normal
530,6,0.01642,1020,6.55787,0,normal
530,7,0.01631,1016,6.6136,0,normal
530,8,0.02019,1039,6.68641,0,normal
530,9,0.01186,1051,6.70612,0,normal
530,10,0.02133,1078,6.78891,0,normal
530,11,0.01643,1092,6.95474,0,normal
530,12,0.01418,1072,6.98887,0,normal
530,13,0.01864,1096,7.00925,0,normal
530,14,0.01927,1091,7.16552,0,normal
530,15,0.01562,1085,7.21082,0,normal
530,16,0.01861,1100,7.27306,0,normal
530,17,0.01735,1124,7.33806,0,normal
530,18,0.01812,1110,7.45943,0,normal
530,19,0.01749,1157,7.46951,0,normal
530,20,0.01802,1135,7.56283,0,normal
530,21,0.02226,1111,7.68777,0,normal
530,22,0.01739,1155,7.69988,0,normal
530,23,0.01802,1157,7.76778,0,normal
530,24,0.01675,1194,7.87413,0,normal
530,25,0.0179,1190,7.98602,0,normal
530,26,0.01811,1175,8.01144,0,normal
530,27,0.02391,1171,8.05431,0,normal
530,28,0.01629,1176,8.19278,0,normal
530,29,0.02061,1193,8.22156,0,normal
530,30,0.0208,1211,8.19769,0,normal
530,31,0.01286,1223,8.48522,0,normal
530,32,0.01878,1226,8.491,0,normal
530,33,0.02054,1212,8.57667,0,normal
530,34,0.01843,1234,8.61011,0,normal
530,35,0.01886,1232,8.69263,0,normal
530,36,0.02019,1253,8.71898,0,normal
530,37,0.02166,1252,8.88937,0,normal
530,38,0.01781,1266,9.00201,0,normal
530,39,0.01612,1275,8.97878,0,normal
530,40,0.01956,1251,9.05007,0,normal
530,41,0.02358,1261,9.15387,0,normal
530,42,0.01726,1300,9.21119,0,normal
530,43,0.01926,1297,9.27146,0,normal
530,44,0.01687,1309,9.42936,0,normal
530,45,0.0163,1313,9.50441,0,normal
530,46,0.01682,1317,9.53029,0,normal
530,47,0.0208,1329,9.70179,0,normal
530,48,0.02044,1329,9.72671,0,normal
530,49,0.02105,1333,9.81273,0,normal
531,0,0.09561,977,5.95954,0,intercept_resend
531,1,0.09832,1027,5.85365,0,intercept_resend
531,2,0.09671,1014,5.79734,0,intercept_resend
531,3,0.08759,995,5.94799,0,intercept_resend
531,4,0.09065,1023,5.90737,0,intercept_resend
531,5,0.09549,1038,5.92276,0,intercept_resend
531,6,0.09112,1033,5.92876,0,intercept_resend
531,7,0.09099,1076,5.88744,0,intercept_resend
531,8,0.09005,1078,5.89235,0,intercept_resend
531,9,0.08899,1106,5.92933,0,intercept_resend
531,10,0.08503,1082,5.90374,0,intercept_resend
531,11,0.08472,1115,5.82406,0,intercept_resend
531,12,0.08638,1087,5.85705,0,intercept_resend
531,13,0.08402,1115,5.88196,0,intercept_resend
531,14,0.08544,1118,5.78403,0,intercept_resend
531,15,0.07688,1134,5.91073,0,intercept_resend
531,16,0.07835,1177,5.77908,0,intercept_resend
531,17,0.07305,1158,5.80852,0,intercept_resend
531,18,0.07505,1164,5.76946,0,intercept_resend
531,19,0.07795,1176,5.80738,0,intercept_resend
531,20,0.07595,1211,5.8072,0,intercept_resend
531,21,0.07286,1202,5.78054,0,intercept_resend
531,22,0.07478,1213,5.8779,0,intercept_resend
531,23,0.07138,1190,5.78928,0,intercept_resend
531,24,0.07188,1210,5.80294,0,intercept_resend
531,25,0.07558,1220,5.75012,0,intercept_resend
531,26,0.07218,1220,5.78541,0,intercept_resend
531,27,0.0668,1223,5.77184,0,intercept_resend
531,28,0.06549,1264,5.78318,0,intercept_resend
531,29,0.06691,1252,5.73912,0,intercept_resend
531,30,0.06614,1262,5.7597,0,intercept_resend
531,31,0.06544,1296,5.7288,0,intercept_resend
531,32,0.06223,1297,5.7134,0,intercept_resend
531,33,0.05826,1309,5.73117,0,intercept_resend
531,34,0.06302,1304,5.74283,0,intercept_resend
531,35,0.05501,1331,5.70583,0,intercept_resend
531,36,0.05901,1329,5.7095,0,intercept_resend
531,37,0.05863,1341,5.73206,0,intercept_resend
531,38,0.05367,1362,5.7091,0,intercept_resend
531,39,0.05747,1358,5.65624,0,intercept_resend
531,40,0.06305,1371,5.62484,0,intercept_resend
531,41,0.05419,1372,5.68983,0,intercept_resend
531,42,0.04856,1388,5.64852,0,intercept_resend
531,43,0.0569,1395,5.72231,0,intercept_resend
531,44,0.05413,1413,5.6887,0,intercept_resend
531,45,0.05378,1406,5.71221,0,intercept_resend
531,46,0.04825,1426,5.6085,0,intercept_resend
531,47,0.04459,1433,5.7168,0,intercept_resend
531,48,0.0469,1469,5.6773,0,intercept_resend
531,49,0.04601,1475,5.71708,0,intercept_resend
532,0,0.05874,933,7.22936,0,fiber_tap
532,1,0.05479,945,7.19284,0,fiber_tap
532,2,0.0566,949,7.2136,0,fiber_tap
532,3,0.05705,939,7.19918,0,fiber_tap
532,4,0.04948,961,7.20092,0,fiber_tap
532,5,0.05059,957,7.12489,1,fiber_tap
532,6,0.04842,973,7.13494,0,fiber_tap
532,7,0.04598,965,7.19144,1,fiber_tap
532,8,0.04649,982,7.23809,0,fiber_tap
532,9,0.04639,978,7.17534,0,fiber_tap
532,10,0.04623,993,7.19673,0,fiber_tap
532,11,0.04264,990,7.08362,0,fiber_tap
532,12,0.03884,1006,7.13112,0,fiber_tap
532,13,0.03788,1002,7.14716,0,fiber_tap
532,14,0.03897,1006,7.12594,0,fiber_tap
532,15,0.03836,1045,7.16403,0,fiber_tap
532,16,0.03646,1024,7.12141,0,fiber_tap
532,17,0.03603,1026,7.04589,0,fiber_tap
532,18,0.03246,1022,7.06476,0,fiber_tap
532,19,0.02859,1058,7.06076,0,fiber_tap
532,20,0.02921,1050,7.08163,0,fiber_tap
532,21,0.02738,1050,7.07208,0,fiber_tap
532,22,0.02712,1085,7.08481,0,fiber_tap
532,23,0.02748,1076,7.0637,0,fiber_tap
532,24,0.01958,1061,6.98655,1,fiber_tap
532,25,0.01628,1100,7.03337,0,fiber_tap
532,26,0.01598,1122,7.01921,0,fiber_tap
532,27,0.01511,1127,6.96822,0,fiber_tap
532,28,0.01873,1121,6.93253,1,fiber_tap
532,29,0.0203,1161,6.9346,0,fiber_tap
532,30,0.01604,1134,6.98856,0,fiber_tap
532,31,0.01937,1140,6.99223,0,fiber_tap
532,32,0.01524,1172,6.92524,0,fiber_tap
532,33,0.0101,1157,6.91026,0,fiber_tap
532,34,0.01242,1160,6.88765,0,fiber_tap
532,35,0.0075,1150,6.91489,0,fiber_tap
532,36,0.00014,1186,6.89775,0,fiber_tap
532,37,0.00218,1177,6.97232,0,fiber_tap
532,38,0.00546,1215,6.83534,0,fiber_tap
532,39,0.0,1190,6.9744,0,fiber_tap
532,40,0.00308,1214,6.83434,0,fiber_tap
532,41,0.0,1203,6.89472,0,fiber_tap
532,42,0.00027,1215,6.81114,0,fiber_tap
532,43,0.0,1232,6.92601,0,fiber_tap
532,44,0.0,1223,6.81653,0,fiber_tap
532,45,0.0,1259,6.8098,0,fiber_tap
532,46,0.0,1237,6.83498,0,fiber_tap
532,47,0.0,1244,6.84275,0,fiber_tap
532,48,0.0,1251,6.80347,1,fiber_tap
532,49,0.0,1256,6.73778,0,fiber_tap
533,0,0.08182,1011,6.0036,0,intercept_resend
533,1,0.08354,988,5.96624,0,intercept_resend
533,2,0.08534,1028,6.06689,0,intercept_resend
533,3,0.0827,1039,6.00602,0,intercept_resend
533,4,0.07988,1048,6.01569,0,intercept_resend
533,5,0.08434,1041,6.06211,0,intercept_resend
533,6,0.08665,1047,6.01472,0,intercept_resend
533,7,0.08437,1039,6.13702,0,intercept_resend
533,8,0.08477,1045,6.09924,0,intercept_resend
533,9,0.08763,1064,6.09518,0,intercept_resend
533,10,0.09211,1052,6.12394,0,intercept_resend
533,11,0.09147,1059,6.10808,0,intercept_resend
533,12,0.0899,1051,6.14252,0,intercept_resend
533,13,0.09482,1062,6.14437,0,intercept_resend
533,14,0.09559,1091,6.21894,0,intercept_resend
533,15,0.08889,1096,6.1406,0,intercept_resend
533,16,0.09158,1139,6.20691,0,intercept_resend
533,17,0.09945,1117,6.30791,0,intercept_resend
533,18,0.09977,1093,6.26689,0,intercept_resend
533,19,0.10134,1119,6.3045,0,intercept_resend
533,20,0.09746,1108,6.24978,0,intercept_resend
533,21,0.10055,1128,6.34917,0,intercept_resend
533,22,0.09851,1171,6.23979,0,intercept_resend
533,23,0.09891,1137,6.29256,0,intercept_resend
533,24,0.10047,1180,6.41389,0,intercept_resend
533,25,0.10489,1161,6.32523,0,intercept_resend
533,26,0.10613,1154,6.23964,0,intercept_resend
533,27,0.10945,1181,6.34419,0,intercept_resend
533,28,0.10819,1169,6.31263,0,intercept_resend
533,29,0.10891,1189,6.48833,0,intercept_resend
533,30,0.1053,1192,6.44485,0,intercept_resend
533,31,0.10465,1155,6.36743,0,intercept_resend
533,32,0.10844,1182,6.4031,0,intercept_resend
533,33,0.11243,1202,6.49793,0,intercept_resend
533,34,0.11788,1199,6.46007,0,intercept_resend
533,35,0.10841,1209,6.43977,0,intercept_resend
533,36,0.11172,1242,6.35924,0,intercept_resend
533,37,0.11239,1225,6.46134,0,intercept_resend
533,38,0.11564,1233,6.4869,0,intercept_resend
533,39,0.12199,1257,6.53722,0,intercept_resend
533,40,0.11909,1225,6.51946,0,intercept_resend
533,41,0.11835,1278,6.49007,0,intercept_resend
533,42,0.12063,1281,6.44287,0,intercept_resend
533,43,0.12505,1282,6.59718,0,intercept_resend
533,44,0.12742,1273,6.57619,0,intercept_resend
533,45,0.12696,1281,6.54667,0,intercept_resend
533,46,0.12754,1285,6.45934,0,intercept_resend
533,47,0.12628,1306,6.50661,0,intercept_resend
533,48,0.1226,1309,6.62852,0,intercept_resend
533,49,0.12681,1321,6.57197,0,intercept_resend
534,0,0.06487,1066,5.97518,0,intercept_resend
534,1,0.07078,1063,5.95358,0,intercept_resend
534,2,0.06606,1073,6.04528,0,intercept_resend
534,3,0.06216,1084,6.07215,0,intercept_resend
534,4,0.06667,1070,6.04238,0,intercept_resend
534,5,0.06458,1056,5.99081,0,intercept_resend
534,6,0.06134,1077,5.99476,0,intercept_resend
534,7,0.0666,1074,6.16371,0,intercept_resend
534,8,0.05768,1076,6.07522,0,intercept_resend
534,9,0.06843,1063,6.09337,0,intercept_resend
534,10,0.06355,1064,6.17239,0,intercept_resend
534,11,0.06626,1063,6.236,0,intercept_resend
534,12,0.06326,1086,6.18904,0,intercept_resend
534,13,0.06347,1075,6.25572,0,intercept_resend
534,14,0.0638,1081,6.32153,0,intercept_resend
534,15,0.05687,1052,6.28386,0,intercept_resend
534,16,0.05245,1061,6.36813,0,intercept_resend
534,17,0.05694,1097,6.41162,0,intercept_resend
534,18,0.06242,1092,6.22843,0,intercept_resend
534,19,0.05936,1074,6.33423,0,intercept_resend
534,20,0.06164,1093,6.34663,0,intercept_resend
534,21,0.05557,1057,6.43989,0,intercept_resend
534,22,0.05594,1084,6.38812,0,intercept_resend
534,23,0.05653,1087,6.53082,0,intercept_resend
534,24,0.0543,1068,6.44148,0,intercept_resend
534,25,0.0575,1091,6.48841,0,intercept_resend
534,26,0.0561,1050,6.48849,0,intercept_resend
534,27,0.0548,1084,6.41687,0,intercept_resend
534,28,0.05808,1067,6.60483,0,intercept_resend
534,29,0.05618,1070,6.50998,0,intercept_resend
534,30,0.05797,1091,6.56588,0,intercept_resend
534,31,0.04983,1083,6.70054,0,intercept_resend
534,32,0.05181,1092,6.59908,0,intercept_resend
534,33,0.0528,1082,6.63122,0,intercept_resend
534,34,0.04897,1066,6.75536,0,intercept_resend
534,35,0.05456,1074,6.82253,0,intercept_resend
534,36,0.05377,1068,6.70162,0,intercept_resend
534,37,0.04906,1094,6.71871,0,intercept_resend
534,38,0.05154,1102,6.75568,0,intercept_resend
534,39,0.04478,1122,6.83898,0,intercept_resend
534,40,0.04786,1100,6.93744,0,intercept_resend
534,41,0.04673,1075,6.8805,0,intercept_resend
534,42,0.04497,1075,6.88672,0,intercept_resend
534,43,0.04876,1073,6.95287,0,intercept_resend
534,44,0.04259,1081,6.90296,0,intercept_resend
534,45,0.04876,1097,6.88981,0,intercept_resend
534,46,0.04501,1087,6.99243,0,intercept_resend
534,47,0.04269,1087,6.93606,0,intercept_resend
534,48,0.05246,1075,6.96186,0,intercept_resend
534,49,0.04302,1077,7.0685,0,intercept_resend
535,0,0.06542,131,7.94917,1,detector_blind
535,1,0.05616,143,7.85159,1,detector_blind
535,2,0.05739,142,7.85269,0,detector_blind
535,3,0.06286,122,7.84624,1,detector_blind
535,4,0.05437,111,7.67411,1,detector_blind
535,5,0.05651,99,7.57997,1,detector_blind
535,6,0.05126,95,7.56397,1,detector_blind
535,7,0.05325,86,7.58106,0,detector_blind
535,8,0.04815,95,7.31982,1,detector_blind
535,9,0.0456,66,7.4536,1,detector_blind
535,10,0.05129,87,7.30888,1,detector_blind
535,11,0.04273,91,7.27384,0,detector_blind
535,12,0.04413,65,7.19511,1,detector_blind
535,13,0.04405,74,7.16912,1,detector_blind
535,14,0.03843,94,7.00381,1,detector_blind
535,15,0.04221,71,7.12891,1,detector_blind
535,16,0.03677,34,6.81614,0,detector_blind
535,17,0.0381,79,6.94458,1,detector_blind
535,18,0.03893,65,6.84102,1,detector_blind
535,19,0.04285,54,6.81465,0,detector_blind
535,20,0.03361,36,6.66818,1,detector_blind
535,21,0.038,40,6.71067,1,detector_blind
535,22,0.02717,20,6.56714,1,detector_blind
535,23,0.02469,44,6.52466,1,detector_blind
535,24,0.02679,39,6.36093,0,detector_blind
535,25,0.02676,36,6.33194,0,detector_blind
535,26,0.02368,16,6.47798,1,detector_blind
535,27,0.02751,24,6.22514,1,detector_blind
535,28,0.02513,0,6.26247,1,detector_blind
535,29,0.02464,12,6.18227,1,detector_blind
535,30,0.02637,18,6.19912,1,detector_blind
535,31,0.02218,2,6.05016,1,detector_blind
535,32,0.02251,0,5.95399,1,detector_blind
535,33,0.01541,0,5.84475,1,detector_blind
535,34,0.01345,0,5.8061,1,detector_blind
535,35,0.02093,0,5.70516,1,detector_blind
535,36,0.01795,0,5.7611,1,detector_blind
535,37,0.01441,0,5.6214,1,detector_blind
535,38,0.00998,0,5.5415,1,detector_blind
535,39,0.00929,0,5.53463,1,detector_blind
535,40,0.0018,0,5.43621,1,detector_blind
535,41,0.00981,0,5.40962,1,detector_blind
535,42,0.00382,0,5.4134,1,detector_blind
535,43,0.00511,0,5.27214,1,detector_blind
535,44,0.00129,0,5.26183,1,detector_blind
535,45,0.005,0,5.17399,1,detector_blind
535,46,0.00688,0,5.03582,1,detector_blind
535,47,0.0018,0,5.03145,0,detector_blind
535,48,0.0,0,4.97757,1,detector_blind
535,49,0.0,0,4.98661,1,detector_blind
536,0,0.02686,1039,5.34573,0,normal
536,1,0.03685,1023,5.27622,0,normal
536,2,0.03316,1051,5.26305,0,normal
536,3,0.03365,1040,5.16225,0,normal
536,4,0.02816,1035,5.07004,0,normal
536,5,0.03272,1057,5.01445,0,normal
536,6,0.03684,1043,4.97865,0,normal
536,7,0.0386,1077,4.90762,0,normal
536,8,0.04407,1047,5.05212,0,normal
536,9,0.039,1057,4.74649,0,normal
536,10,0.04521,1055,4.789,0,normal
536,11,0.04484,1100,4.81997,0,normal
536,12,0.0389,1061,4.62624,0,normal
536,13,0.04616,1068,4.66586,0,normal
536,14,0.04676,1087,4.5814,0,normal
536,15,0.04522,1048,4.59113,0,normal
536,16,0.0469,1061,4.43928,0,normal
536,17,0.0484,1077,4.49962,0,normal
536,18,0.04514,1099,4.43198,0,normal
536,19,0.04792,1091,4.35065,0,normal
536,20,0.04735,1076,4.43221,0,normal
536,21,0.05774,1088,4.27029,0,normal
536,22,0.05808,1103,4.30146,0,normal
536,23,0.06024,1108,4.20227,0,normal
536,24,0.0586,1105,4.2083,0,normal
536,25,0.05607,1148,4.08364,0,normal
536,26,0.05919,1113,3.96873,0,normal
536,27,0.06117,1138,3.88279,0,normal
536,28,0.05491,1128,3.9223,0,normal
536,29,0.06215,1094,3.98527,0,normal
536,30,0.05892,1129,3.8496,0,normal
536,31,0.06661,1110,3.79263,0,normal
536,32,0.05872,1151,3.71779,0,normal
536,33,0.06487,1133,3.79261,0,normal
536,34,0.06224,1151,3.52556,0,normal
536,35,0.06724,1122,3.6786,0,normal
536,36,0.06439,1134,3.55242,0,normal
536,37,0.06338,1139,3.50045,0,normal
536,38,0.06667,1169,3.50155,0,normal
536,39,0.07124,1139,3.35049,0,normal
536,40,0.06714,1158,3.36201,0,normal
536,41,0.07253,1193,3.38355,0,normal
536,42,0.07391,1179,3.17871,0,normal
536,43,0.07626,1180,3.21451,0,normal
536,44,0.07488,1199,3.23795,0,normal
536,45,0.07567,1188,3.06348,0,normal
536,46,0.07709,1193,2.95925,0,normal
536,47,0.07431,1195,3.00658,0,normal
536,48,0.07881,1191,3.00281,0,normal
536,49,0.08204,1186,2.96095,0,normal
537,0,0.06048,959,6.65263,0,fiber_tap
537,1,0.0618,925,6.71581,0,fiber_tap
537,2,0.05541,934,6.71505,1,fiber_tap
537,3,0.05847,955,6.70844,0,fiber_tap
537,4,0.05886,954,6.7058,0,fiber_tap
537,5,0.06265,948,6.59682,0,fiber_tap
537,6,0.06061,941,6.69755,0,fiber_tap
537,7,0.05689,952,6.64053,0,fiber_tap
537,8,0.05775,923,6.70782,0,fiber_tap
537,9,0.05685,924,6.57291,0,fiber_tap
537,10,0.0615,917,6.62609,0,fiber_tap
537,11,0.06441,890,6.48492,0,fiber_tap
537,12,0.06405,924,6.62768,0,fiber_tap
537,13,0.06179,919,6.45405,0,fiber_tap
537,14,0.05569,935,6.58728,0,fiber_tap
537,15,0.06028,895,6.59797,0,fiber_tap
537,16,0.06624,934,6.52967,0,fiber_tap
537,17,0.06188,884,6.56754,0,fiber_tap
537,18,0.06573,933,6.39175,0,fiber_tap
537,19,0.06372,906,6.45387,0,fiber_tap
537,20,0.05569,881,6.3504,0,fiber_tap
537,21,0.05905,877,6.38285,0,fiber_tap
537,22,0.05984,903,6.40326,0,fiber_tap
537,23,0.05921,899,6.36761,0,fiber_tap
537,24,0.05968,907,6.32034,0,fiber_tap
537,25,0.06351,892,6.29633,0,fiber_tap
537,26,0.06101,916,6.273,0,fiber_tap
537,27,0.05472,917,6.27595,0,fiber_tap
537,28,0.05598,903,6.25114,0,fiber_tap
537,29,0.0616,899,6.22786,0,fiber_tap
537,30,0.05332,871,6.37316,0,fiber_tap
537,31,0.05843,874,6.23173,0,fiber_tap
537,32,0.06167,888,6.24086,0,fiber_tap
537,33,0.05526,890,6.21541,0,fiber_tap
537,34,0.06077,859,6.31776,0,fiber_tap
537,35,0.05901,889,6.26881,0,fiber_tap
537,36,0.05366,861,6.22079,0,fiber_tap
537,37,0.05236,855,6.25622,0,fiber_tap
537,38,0.06163,880,6.24701,0,fiber_tap
537,39,0.06438,894,6.16837,0,fiber_tap
537,40,0.05487,857,6.13784,0,fiber_tap
537,41,0.06219,844,6.17736,0,fiber_tap
537,42,0.06021,865,6.2825,0,fiber_tap
537,43,0.05705,878,6.08576,0,fiber_tap
537,44,0.06295,838,6.08446,0,fiber_tap
537,45,0.05965,874,6.06535,1,fiber_tap
537,46,0.06221,832,6.07946,0,fiber_tap
537,47,0.05941,869,6.14549,0,fiber_tap
537,48,0.05968,863,5.99717,0,fiber_tap
537,49,0.0568,862,6.05705,0,fiber_tap
538,0,0.07207,896,6.51131,0,fiber_tap
538,1,0.07118,869,6.51725,0,fiber_tap
538,2,0.06792,852,6.47129,0,fiber_tap
538,3,0.07938,873,6.41031,0,fiber_tap
538,4,0.0765,891,6.40112,0,fiber_tap
538,5,0.07886,873,6.38946,0,fiber_tap
538,6,0.07715,882,6.32656,0,fiber_tap
538,7,0.07394,870,6.33965,0,fiber_tap
538,8,0.08192,849,6.31449,0,fiber_tap
538,9,0.08208,846,6.18656,0,fiber_tap
538,10,0.08632,841,6.12738,0,fiber_tap
538,11,0.08759,837,6.10331,0,fiber_tap
538,12,0.08488,844,5.95526,0,fiber_tap
538,13,0.08451,820,6.01682,0,fiber_tap
538,14,0.09127,829,5.87983,0,fiber_tap
538,15,0.09572,828,5.96909,0,fiber_tap
538,16,0.09545,802,5.83863,0,fiber_tap
538,17,0.0982,818,5.83943,1,fiber_tap
538,18,0.09617,821,5.77632,0,fiber_tap
538,19,0.09389,801,5.76912,0,fiber_tap
538,20,0.09404,788,5.6792,0,fiber_tap
538,21,0.09716,807,5.75935,0,fiber_tap
538,22,0.10233,793,5.47684,0,fiber_tap
538,23,0.10175,782,5.6139,0,fiber_tap
538,24,0.10079,774,5.55624,0,fiber_tap
538,25,0.10353,781,5.4446,0,fiber_tap
538,26,0.10842,767,5.45323,0,fiber_tap
538,27,0.10226,765,5.42692,0,fiber_tap
538,28,0.11081,764,5.38083,0,fiber_tap
538,29,0.11131,772,5.27149,0,fiber_tap
538,30,0.1094,757,5.24537,0,fiber_tap
538,31,0.11281,766,5.21665,0,fiber_tap
538,32,0.11384,757,5.28311,0,fiber_tap
538,33,0.11504,742,5.14979,0,fiber_tap
538,34,0.11804,754,5.14227,0,fiber_tap
538,35,0.1132,776,5.07705,0,fiber_tap
538,36,0.12208,737,4.98695,0,fiber_tap
538,37,0.12303,724,4.96533,0,fiber_tap
538,38,0.11908,714,4.99933,0,fiber_tap
538,39,0.12639,728,4.82893,0,fiber_tap
538,40,0.1295,700,4.7732,0,fiber_tap
538,41,0.12473,715,4.80285,0,fiber_tap
538,42,0.12947,701,4.77599,0,fiber_tap
538,43,0.13937,670,4.67887,0,fiber_tap
538,44,0.12819,688,4.61824,0,fiber_tap
538,45,0.12804,686,4.6273,0,fiber_tap
538,46,0.13641,669,4.65959,0,fiber_tap
538,47,0.12965,662,4.55073,0,fiber_tap
538,48,0.14264,700,4.45273,0,fiber_tap
538,49,0.14222,679,4.37163,0,fiber_tap
539,0,0.05618,199,8.9557,1,detector_blind
539,1,0.04713,219,8.84996,1,detector_blind
539,2,0.0522,198,8.83117,1,detector_blind
539,3,0.0398,209,8.87283,1,detector_blind
539,4,0.0392,219,8.73856,1,detector_blind
539,5,0.04217,209,8.72566,0,detector_blind
539,6,0.02855,202,8.67454,0,detector_blind
539,7,0.02637,219,8.71406,1,detector_blind
539,8,0.02645,226,8.6492,1,detector_blind
539,9,0.01843,188,8.73202,1,detector_blind
539,10,0.0161,233,8.69743,1,detector_blind
539,11,0.01235,224,8.72739,1,detector_blind
539,12,0.00794,201,8.61291,0,detector_blind
539,13,0.00109,212,8.60165,1,detector_blind
539,14,0.0,229,8.57371,1,detector_blind
539,15,0.00139,209,8.53611,1,detector_blind
539,16,0.0,197,8.57695,1,detector_blind
539,17,0.0,186,8.51444,1,detector_blind
539,18,0.0,198,8.46633,1,detector_blind
539,19,0.0,190,8.37028,1,detector_blind
539,20,0.0,197,8.50622,1,detector_blind
539,21,0.0,213,8.45338,1,detector_blind
539,22,0.0,197,8.35193,1,detector_blind
539,23,0.0,238,8.40485,1,detector_blind
539,24,0.0,190,8.39363,0,detector_blind
539,25,0.0,200,8.30651,1,detector_blind
539,26,0.0,193,8.39761,0,detector_blind
539,27,0.0,213,8.31334,1,detector_blind
539,28,0.0,207,8.23006,1,detector_blind
539,29,0.0,231,8.2173,1,detector_blind
539,30,0.0,191,8.20479,1,detector_blind
539,31,0.0,197,8.24118,1,detector_blind
539,32,0.0,196,8.17631,1,detector_blind
539,33,0.0,229,8.22034,1,detector_blind
539,34,0.0,182,8.06756,0,detector_blind
539,35,0.0,200,8.2383,0,detector_blind
539,36,0.0,193,8.08093,1,detector_blind
539,37,0.0,198,7.99896,1,detector_blind
539,38,0.0,212,8.05042,0,detector_blind
539,39,0.0,205,8.02404,1,detector_blind
